degrees,longitude,latitude,elevation_m
1.343345285,-117.6479248,39.55982722,1586
1.343640679,-117.6476467,39.55992662,1586
1.343936072,-117.6473685,39.56002601,1586
1.344231465,-117.6470903,39.5601254,1586
1.344526859,-117.6468122,39.56022479,1586
1.344822252,-117.646534,39.56032418,1586
1.345117645,-117.6462558,39.56042357,1586
1.345413039,-117.6459777,39.56052296,1586
1.345708432,-117.6456995,39.56062235,1587
1.346003825,-117.6454213,39.56072174,1586
1.346299219,-117.6451431,39.56082113,1587
1.346594612,-117.644865,39.56092052,1587
1.346890006,-117.6445868,39.56101991,1587
1.347185399,-117.6443086,39.5611193,1586
1.347480792,-117.6440305,39.56121869,1586
1.347776186,-117.6437523,39.56131808,1588
1.348071579,-117.6434741,39.56141747,1588
1.348366972,-117.643196,39.56151686,1589
1.348662366,-117.6429178,39.56161625,1589
1.348957759,-117.6426396,39.56171564,1588
1.349253152,-117.6423614,39.56181503,1585
1.349548546,-117.6420833,39.56191442,1584
1.349843939,-117.6418051,39.56201381,1585
1.350139332,-117.6415269,39.5621132,1586
1.350434726,-117.6412488,39.56221259,1586
1.350730119,-117.6409706,39.56231198,1587
1.351025512,-117.6406924,39.56241138,1588
1.351320906,-117.6404142,39.56251077,1588
1.351616299,-117.6401361,39.56261016,1588
1.351911692,-117.6398579,39.56270955,1588
1.352207086,-117.6395797,39.56280894,1588
1.352502479,-117.6393016,39.56290833,1588
1.352797872,-117.6390234,39.56300772,1589
1.353093266,-117.6387452,39.56310711,1589
1.353388659,-117.6384671,39.5632065,1590
1.353684053,-117.6381889,39.56330589,1590
1.353979446,-117.6379107,39.56340528,1590
1.354274839,-117.6376325,39.56350467,1590
1.354570233,-117.6373544,39.56360406,1589
1.354865626,-117.6370762,39.56370345,1588
1.355161019,-117.636798,39.56380284,1589
1.355456413,-117.6365199,39.56390223,1588
1.355751806,-117.6362417,39.56400162,1589
1.356047199,-117.6359635,39.56410101,1589
1.356342593,-117.6356853,39.5642004,1590
1.356637986,-117.6354072,39.56429979,1590
1.356933379,-117.635129,39.56439918,1592
1.357228773,-117.6348508,39.56449857,1592
1.357524166,-117.6345727,39.56459796,1591
1.357819559,-117.6342945,39.56469735,1591
1.358114953,-117.6340163,39.56479674,1591
1.358410346,-117.6337382,39.56489613,1591
1.358705739,-117.63346,39.56499553,1592
1.359001133,-117.6331818,39.56509492,1593
1.359296526,-117.6329036,39.56519431,1593
1.35959192,-117.6326255,39.5652937,1593
1.359887313,-117.6323473,39.56539309,1594
1.360182706,-117.6320691,39.56549248,1593
1.3604781,-117.631791,39.56559187,1593
1.360773493,-117.6315128,39.56569126,1593
1.361068886,-117.6312346,39.56579065,1593
1.36136428,-117.6309565,39.56589004,1593
1.361659673,-117.6306783,39.56598943,1594
1.361955066,-117.6304001,39.56608882,1595
1.36225046,-117.6301219,39.56618821,1596
1.362545853,-117.6298438,39.5662876,1595
1.362841246,-117.6295656,39.56638699,1595
1.36313664,-117.6292874,39.56648638,1596
1.363432033,-117.6290093,39.56658577,1595
1.363727426,-117.6287311,39.56668516,1596
1.36402282,-117.6284529,39.56678455,1596
1.364318213,-117.6281747,39.56688394,1597
1.364613606,-117.6278966,39.56698333,1598
1.364909,-117.6276184,39.56708272,1599
1.365204393,-117.6273402,39.56718211,1599
1.365499786,-117.6270621,39.5672815,1601
1.36579518,-117.6267839,39.56738089,1600
1.366090573,-117.6265057,39.56748028,1601
1.366385967,-117.6262276,39.56757968,1600
1.36668136,-117.6259494,39.56767907,1601
1.366976753,-117.6256712,39.56777846,1601
1.367272147,-117.625393,39.56787785,1601
1.36756754,-117.6251149,39.56797724,1600
1.367862933,-117.6248367,39.56807663,1600
1.368158327,-117.6245585,39.56817602,1599
1.36845372,-117.6242804,39.56827541,1600
1.368749113,-117.6240022,39.5683748,1602
1.369044507,-117.623724,39.56847419,1603
1.3693399,-117.6234459,39.56857358,1603
1.369635293,-117.6231677,39.56867297,1603
1.369930687,-117.6228895,39.56877236,1601
1.37022608,-117.6226113,39.56887175,1602
1.370521473,-117.6223332,39.56897114,1603
1.370816867,-117.622055,39.56907053,1603
1.37111226,-117.6217768,39.56916992,1604
1.371407653,-117.6214987,39.56926931,1604
1.371703047,-117.6212205,39.5693687,1603
1.37199844,-117.6209423,39.56946809,1604
1.372293833,-117.6206641,39.56956748,1605
1.372589227,-117.620386,39.56966687,1606
1.37288462,-117.6201078,39.56976626,1607
1.373180014,-117.6198296,39.56986565,1606
1.373475407,-117.6195515,39.56996504,1607
1.3737708,-117.6192733,39.57006444,1608
1.374066194,-117.6189951,39.57016383,1609
1.374361587,-117.618717,39.57026322,1610
1.37465698,-117.6184388,39.57036261,1610
1.374952374,-117.6181606,39.570462,1610
1.375247767,-117.6178824,39.57056139,1610
1.37554316,-117.6176043,39.57066078,1611
1.375838554,-117.6173261,39.57076017,1611
1.376133947,-117.6170479,39.57085956,1612
1.37642934,-117.6167698,39.57095895,1613
1.376724734,-117.6164916,39.57105834,1612
1.377020127,-117.6162134,39.57115773,1612
1.37731552,-117.6159352,39.57125712,1612
1.377610914,-117.6156571,39.57135651,1614
1.377906307,-117.6153789,39.5714559,1614
1.3782017,-117.6151007,39.57155529,1613
1.378497094,-117.6148226,39.57165468,1613
1.378792487,-117.6145444,39.57175407,1613
1.37908788,-117.6142662,39.57185346,1615
1.379383274,-117.6139881,39.57195285,1616
1.379678667,-117.6137099,39.57205224,1616
1.379974061,-117.6134317,39.57215163,1615
1.380269454,-117.6131535,39.57225102,1616
1.380564847,-117.6128754,39.57235041,1617
1.380860241,-117.6125972,39.5724498,1616
1.381155634,-117.612319,39.57254919,1617
1.381451027,-117.6120409,39.57264859,1616
1.381746421,-117.6117627,39.57274798,1616
1.382041814,-117.6114845,39.57284737,1617
1.382337207,-117.6112064,39.57294676,1618
1.382632601,-117.6109282,39.57304615,1619
1.382927994,-117.61065,39.57314554,1619
1.383223387,-117.6103718,39.57324493,1619
1.383518781,-117.6100937,39.57334432,1618
1.383814174,-117.6098155,39.57344371,1618
1.384109567,-117.6095373,39.5735431,1618
1.384404961,-117.6092592,39.57364249,1619
1.38471881,-117.6089612,39.57374103,1621
1.385032659,-117.6086632,39.57383957,1621
1.385346508,-117.6083652,39.57393811,1622
1.385660357,-117.6080672,39.57403665,1622
1.385974206,-117.6077693,39.57413519,1623
1.386288055,-117.6074713,39.57423373,1623
1.386601904,-117.6071733,39.57433227,1621
1.386915753,-117.6068753,39.57443081,1621
1.387229602,-117.6065774,39.57452935,1622
1.387525864,-117.6062887,39.57459602,1624
1.387822127,-117.606,39.57466268,1625
1.388118389,-117.6057114,39.57472935,1624
1.388414651,-117.6054227,39.57479601,1624
1.388710913,-117.605134,39.57486268,1626
1.389007175,-117.6048454,39.57492934,1627
1.389303437,-117.6045567,39.57499601,1626
1.3895997,-117.604268,39.57506267,1627
1.389895962,-117.6039794,39.57512933,1627
1.390192224,-117.6036907,39.575196,1627
1.390488486,-117.603402,39.57526266,1627
1.390784748,-117.6031134,39.57532933,1628
1.391081011,-117.6028247,39.57539599,1629
1.391377273,-117.6025361,39.57546266,1629
1.391673535,-117.6022474,39.57552932,1629
1.391969797,-117.6019587,39.57559598,1630
1.392266059,-117.6016701,39.57566265,1630
1.392562321,-117.6013814,39.57572931,1632
1.392842419,-117.6011031,39.57576142,1633
1.393122517,-117.6008249,39.57579352,1634
1.393402615,-117.6005466,39.57582562,1635
1.393682713,-117.6002684,39.57585772,1635
1.393962811,-117.5999901,39.57588982,1635
1.394242909,-117.5997119,39.57592193,1635
1.394523007,-117.5994336,39.57595403,1635
1.394803105,-117.5991554,39.57598613,1636
1.395083203,-117.5988771,39.57601823,1637
1.395363301,-117.5985989,39.57605034,1638
1.395643399,-117.5983206,39.57608244,1639
1.395923497,-117.5980424,39.57611454,1640
1.396203595,-117.5977641,39.57614664,1641
1.396483693,-117.5974859,39.57617874,1641
1.396763791,-117.5972076,39.57621085,1641
1.397043889,-117.5969294,39.57624295,1640
1.397323987,-117.5966511,39.57627505,1639
1.397604085,-117.5963729,39.57630715,1639
1.397884183,-117.5960946,39.57633925,1640
1.398164281,-117.5958164,39.57637136,1642
1.398444378,-117.5955381,39.57640346,1643
1.398724476,-117.5952598,39.57643556,1642
1.399004574,-117.5949816,39.57646766,1643
1.399284672,-117.5947033,39.57649976,1643
1.39956477,-117.5944251,39.57653187,1644
1.399844868,-117.5941468,39.57656397,1644
1.400124966,-117.5938686,39.57659607,1645
1.400405064,-117.5935903,39.57662817,1645
1.400685162,-117.5933121,39.57666028,1644
1.40096526,-117.5930338,39.57669238,1644
1.401245358,-117.5927556,39.57672448,1645
1.401525456,-117.5924773,39.57675658,1647
1.401805554,-117.5921991,39.57678868,1648
1.402085652,-117.5919208,39.57682079,1648
1.40236575,-117.5916426,39.57685289,1646
1.402645848,-117.5913643,39.57688499,1646
1.402925946,-117.5910861,39.57691709,1646
1.403206044,-117.5908078,39.57694919,1647
1.403486142,-117.5905296,39.5769813,1649
1.40376624,-117.5902513,39.5770134,1650
1.404046338,-117.5899731,39.5770455,1651
1.404326436,-117.5896948,39.5770776,1651
1.404606533,-117.5894165,39.57710971,1651
1.404886631,-117.5891383,39.57714181,1652
1.405166729,-117.58886,39.57717391,1652
1.405446827,-117.5885818,39.57720601,1652
1.405726925,-117.5883035,39.57723811,1652
1.406007023,-117.5880253,39.57727022,1652
1.406287121,-117.587747,39.57730232,1653
1.406567219,-117.5874688,39.57733442,1653
1.406847317,-117.5871905,39.57736652,1653
1.407127978,-117.5869118,39.57739935,1653
1.407408639,-117.5866331,39.57743218,1653
1.4076893,-117.5863543,39.57746501,1654
1.407969961,-117.5860756,39.57749783,1655
1.408250622,-117.5857969,39.57753066,1655
1.408531283,-117.5855181,39.57756349,1656
1.408811944,-117.5852394,39.57759632,1656
1.409092605,-117.5849607,39.57762915,1656
1.409373266,-117.5846819,39.57766197,1657
1.409653927,-117.5844032,39.5776948,1656
1.409934588,-117.5841245,39.57772763,1654
1.41021525,-117.5838457,39.57776046,1654
1.410495911,-117.583567,39.57779329,1654
1.410776572,-117.5832882,39.57782611,1654
1.411057233,-117.5830095,39.57785894,1655
1.411337894,-117.5827308,39.57789177,1655
1.411618555,-117.582452,39.5779246,1655
1.411899216,-117.5821733,39.57795743,1654
1.412179877,-117.5818946,39.57799025,1655
1.412460538,-117.5816158,39.57802308,1656
1.412741199,-117.5813371,39.57805591,1657
1.41302186,-117.5810584,39.57808874,1657
1.413302521,-117.5807796,39.57812157,1657
1.413583182,-117.5805009,39.57815439,1656
1.413863843,-117.5802222,39.57818722,1656
1.414144504,-117.5799434,39.57822005,1658
1.414425165,-117.5796647,39.57825288,1658
1.414705826,-117.579386,39.57828571,1658
1.414986487,-117.5791072,39.57831853,1658
1.415267148,-117.5788285,39.57835136,1658
1.415547809,-117.5785498,39.57838419,1659
1.41582847,-117.578271,39.57841702,1659
1.416109131,-117.5779923,39.57844984,1659
1.416389792,-117.5777136,39.57848267,1659
1.416670453,-117.5774348,39.5785155,1660
1.416951114,-117.5771561,39.57854833,1660
1.417231775,-117.5768774,39.57858116,1660
1.417512436,-117.5765986,39.57861398,1661
1.417793098,-117.5763199,39.57864681,1661
1.418073759,-117.5760412,39.57867964,1663
1.41835442,-117.5757624,39.57871247,1663
1.418635081,-117.5754837,39.5787453,1664
1.418915742,-117.5752049,39.57877812,1663
1.419196403,-117.5749262,39.57881095,1662
1.419477064,-117.5746475,39.57884378,1662
1.419757725,-117.5743687,39.57887661,1663
1.420038386,-117.57409,39.57890944,1663
1.420319047,-117.5738113,39.57894226,1663
1.420599708,-117.5735325,39.57897509,1663
1.420880369,-117.5732538,39.57900792,1663
1.42116103,-117.5729751,39.57904075,1663
1.421441691,-117.5726963,39.57907358,1664
1.421722352,-117.5724176,39.5791064,1664
1.422003013,-117.5721389,39.57913923,1665
1.422283674,-117.5718601,39.57917206,1665
1.422564335,-117.5715814,39.57920489,1665
1.422844996,-117.5713027,39.57923772,1665
1.423125657,-117.5710239,39.57927054,1666
1.423406318,-117.5707452,39.57930337,1667
1.423686979,-117.5704665,39.5793362,1669
1.42396764,-117.5701877,39.57936903,1669
1.424248301,-117.569909,39.57940186,1669
1.424528962,-117.5696303,39.57943468,1670
1.424809623,-117.5693515,39.57946751,1671
1.425090284,-117.5690728,39.57950034,1672
1.425370946,-117.5687941,39.57953317,1674
1.425651607,-117.5685153,39.579566,1674
1.425932268,-117.5682366,39.57959882,1673
1.426212929,-117.5679578,39.57963165,1673
1.42649359,-117.5676791,39.57966448,1674
1.426774251,-117.5674004,39.57969731,1675
1.427054912,-117.5671216,39.57973013,1675
1.427335573,-117.5668429,39.57976296,1676
1.427616234,-117.5665642,39.57979579,1678
1.427896895,-117.5662854,39.57982862,1678
1.428177556,-117.5660067,39.57986145,1679
1.428458217,-117.565728,39.57989427,1679
1.428738878,-117.5654492,39.5799271,1679
1.429019539,-117.5651705,39.57995993,1679
1.4293002,-117.5648918,39.57999276,1680
1.429580861,-117.564613,39.58002559,1681
1.429861522,-117.5643343,39.58005841,1681
1.430142183,-117.5640556,39.58009124,1681
1.430422844,-117.5637768,39.58012407,1681
1.430703505,-117.5634981,39.5801569,1682
1.430984166,-117.5632194,39.58018973,1683
1.431264827,-117.5629406,39.58022255,1683
1.431545488,-117.5626619,39.58025538,1684
1.431826149,-117.5623832,39.58028821,1686
1.43210681,-117.5621044,39.58032104,1686
1.432387471,-117.5618257,39.58035387,1684
1.432668132,-117.561547,39.58038669,1683
1.432948793,-117.5612682,39.58041952,1683
1.433229455,-117.5609895,39.58045235,1684
1.433510116,-117.5607108,39.58048518,1684
1.433790777,-117.560432,39.58051801,1684
1.434071438,-117.5601533,39.58055083,1685
1.434352099,-117.5598745,39.58058366,1686
1.43463276,-117.5595958,39.58061649,1687
1.434913421,-117.5593171,39.58064932,1687
1.435194082,-117.5590383,39.58068215,1688
1.435474743,-117.5587596,39.58071497,1690
1.435755404,-117.5584809,39.5807478,1691
1.436036065,-117.5582021,39.58078063,1691
1.436316726,-117.5579234,39.58081346,1691
1.436597387,-117.5576447,39.58084629,1691
1.436878048,-117.5573659,39.58087911,1692
1.437158709,-117.5570872,39.58091194,1692
1.43743937,-117.5568085,39.58094477,1694
1.437720031,-117.5565297,39.5809776,1697
1.438000692,-117.556251,39.58101043,1697
1.438281353,-117.5559723,39.58104325,1698
1.438562014,-117.5556935,39.58107608,1702
1.438842675,-117.5554148,39.58110891,1704
1.439123336,-117.5551361,39.58114174,1704
1.439403997,-117.5548573,39.58117456,1704
1.439684658,-117.5545786,39.58120739,1705
1.439965319,-117.5542999,39.58124022,1705
1.44024598,-117.5540211,39.58127305,1705
1.440526641,-117.5537424,39.58130588,1704
1.440807303,-117.5534637,39.5813387,1705
1.441087964,-117.5531849,39.58137153,1705
1.441368625,-117.5529062,39.58140436,1707
1.441660147,-117.5526147,39.58140536,1709
1.441951669,-117.5523231,39.58140636,1710
1.442243191,-117.5520316,39.58140736,1710
1.442534713,-117.5517401,39.58140835,1711
1.442826235,-117.5514486,39.58140935,1713
1.443117757,-117.5511571,39.58141035,1714
1.443409279,-117.5508655,39.58141135,1715
1.443700801,-117.550574,39.58141235,1716
1.443992323,-117.5502825,39.58141335,1717
1.444283845,-117.549991,39.58141435,1719
1.444575367,-117.5496995,39.58141534,1719
1.444866889,-117.5494079,39.58141634,1718
1.445158411,-117.5491164,39.58141734,1717
1.445449933,-117.5488249,39.58141834,1716
1.445741455,-117.5485334,39.58141934,1717
1.446032977,-117.5482419,39.58142034,1717
1.446324499,-117.5479503,39.58142134,1719
1.446616021,-117.5476588,39.58142233,1721
1.446907543,-117.5473673,39.58142333,1723
1.447197332,-117.5470802,39.58138423,1721
1.44748712,-117.546793,39.58134514,1720
1.447776908,-117.5465059,39.58130604,1720
1.448066697,-117.5462187,39.58126694,1721
1.448356485,-117.5459316,39.58122784,1722
1.448646273,-117.5456445,39.58118874,1723
1.448936062,-117.5453573,39.58114964,1724
1.44922585,-117.5450702,39.58111055,1724
1.449515639,-117.544783,39.58107145,1725
1.449805427,-117.5444959,39.58103235,1726
1.450095215,-117.5442088,39.58099325,1726
1.450385004,-117.5439216,39.58095415,1726
1.450674792,-117.5436345,39.58091505,1727
1.45096458,-117.5433474,39.58087595,1727
1.451254369,-117.5430602,39.58083686,1726
1.451544157,-117.5427731,39.58079776,1726
1.451833945,-117.5424859,39.58075866,1728
1.452123734,-117.5421988,39.58071956,1728
1.452413522,-117.5419117,39.58068046,1730
1.452703311,-117.5416245,39.58064136,1731
1.452997767,-117.5413449,39.58054919,1732
1.453292223,-117.5410652,39.58045701,1732
1.45358668,-117.5407856,39.58036484,1732
1.453881136,-117.5405059,39.58027266,1732
1.454175593,-117.5402262,39.58018048,1731
1.454470049,-117.5399466,39.58008831,1731
1.454764506,-117.5396669,39.57999613,1731
1.455058962,-117.5393873,39.57990395,1731
1.455353419,-117.5391076,39.57981178,1733
1.455647875,-117.538828,39.5797196,1733
1.455942332,-117.5385483,39.57962742,1734
1.456236788,-117.5382686,39.57953525,1736
1.456531244,-117.537989,39.57944307,1738
1.456825701,-117.5377093,39.5793509,1738
1.457120157,-117.5374297,39.57925872,1740
1.457414614,-117.53715,39.57916654,1744
1.45770907,-117.5368704,39.57907437,1748
1.458003527,-117.5365907,39.57898219,1753
1.458297983,-117.536311,39.57889001,1754
1.45859244,-117.5360314,39.57879784,1756
1.458886896,-117.5357517,39.57870566,1764
1.459181352,-117.5354721,39.57861348,1765
1.459475809,-117.5351924,39.57852131,1761
1.459770265,-117.5349128,39.57842913,1761
1.460064722,-117.5346331,39.57833695,1757
1.460359178,-117.5343534,39.57824478,1753
1.460653635,-117.5340738,39.5781526,1753
1.460948091,-117.5337941,39.57806043,1751
1.461242548,-117.5335145,39.57796825,1751
1.461537004,-117.5332348,39.57787607,1751
1.46183146,-117.5329552,39.5777839,1749
1.462125917,-117.5326755,39.57769172,1749
1.462420373,-117.5323958,39.57759954,1752
1.46271483,-117.5321162,39.57750737,1757
1.463009286,-117.5318365,39.57741519,1761
1.463303743,-117.5315569,39.57732301,1763
1.463598199,-117.5312772,39.57723084,1764
1.463892656,-117.5309976,39.57713866,1765
1.464187112,-117.5307179,39.57704649,1759
1.464481569,-117.5304382,39.57695431,1767
1.464776025,-117.5301586,39.57686213,1775
1.465070481,-117.5298789,39.57676996,1768
1.465364938,-117.5295993,39.57667778,1771
1.465659394,-117.5293196,39.5765856,1772
1.465953851,-117.52904,39.57649343,1765
1.466248307,-117.5287603,39.57640125,1767
1.466542764,-117.5284806,39.57630907,1770
1.46683722,-117.528201,39.5762169,1772
1.467131677,-117.5279213,39.57612472,1775
1.467426133,-117.5276417,39.57603255,1780
1.467720589,-117.527362,39.57594037,1775
1.468015046,-117.5270824,39.57584819,1783
1.468309502,-117.5268027,39.57575602,1787
1.468603959,-117.526523,39.57566384,1781
1.468898415,-117.5262434,39.57557166,1785
1.469192872,-117.5259637,39.57547949,1791
1.469487328,-117.5256841,39.57538731,1777
1.469781785,-117.5254044,39.57529513,1780
1.470076241,-117.5251248,39.57520296,1782
1.470370697,-117.5248451,39.57511078,1778
1.470665154,-117.5245654,39.57501861,1778
1.47101261,-117.524272,39.57483261,1779
1.471360065,-117.5239785,39.57464662,1786
1.471707521,-117.523685,39.57446062,1784
1.472054976,-117.5233915,39.57427463,1781
1.472402432,-117.523098,39.57408863,1783
1.472749888,-117.5228046,39.57390264,1783
1.473097343,-117.5225111,39.57371664,1782
1.473444799,-117.5222176,39.57353065,1786
1.473792255,-117.5219241,39.57334465,1788
1.47420377,-117.5216313,39.5730555,1789
1.474615285,-117.5213385,39.57276636,1796
1.4750268,-117.5210457,39.57247721,1804
1.475438315,-117.5207529,39.57218806,1805
1.47584983,-117.52046,39.57189891,1803
1.476261345,-117.5201672,39.57160977,1800
1.476618922,-117.5198562,39.57143344,1803
1.476976499,-117.5195451,39.57125711,1809
1.477334075,-117.519234,39.57108078,1811
1.477691652,-117.5189229,39.57090446,1814
1.478049229,-117.5186118,39.57072813,1818
1.478406806,-117.5183008,39.5705518,1806
1.478764382,-117.5179897,39.57037547,1806
1.479047199,-117.5177087,39.57034314,1806
1.479330015,-117.5174278,39.5703108,1807
1.479612831,-117.5171468,39.57027847,1806
1.479895647,-117.5168658,39.57024613,1803
1.480178464,-117.5165849,39.5702138,1806
1.48046128,-117.5163039,39.57018146,1808
1.480744096,-117.516023,39.57014913,1810
1.481026912,-117.515742,39.57011679,1805
1.481351051,-117.5154569,39.56996248,1807
1.48167519,-117.5151719,39.56980817,1805
1.481999329,-117.5148868,39.56965386,1808
1.482323468,-117.5146018,39.56949955,1811
1.482647607,-117.5143167,39.56934524,1818
1.482971746,-117.5140317,39.56919093,1821
1.483295885,-117.5137466,39.56903662,1832
1.48362884,-117.5134591,39.56886879,1829
1.483961796,-117.5131715,39.56870097,1821
1.484294752,-117.5128839,39.56853314,1827
1.484627707,-117.5125964,39.56836532,1824
1.484960663,-117.5123088,39.56819749,1829
1.485293619,-117.5120212,39.56802966,1825
1.485626575,-117.5117337,39.56786184,1819
1.48595953,-117.5114461,39.56769401,1815
1.486292486,-117.5111585,39.56752619,1815
1.486625442,-117.510871,39.56735836,1815
1.486958397,-117.5105834,39.56719053,1813
1.487291353,-117.5102958,39.56702271,1814
1.487624309,-117.5100083,39.56685488,1815
1.487957264,-117.5097207,39.56668706,1816
1.48829022,-117.5094332,39.56651923,1818
1.488623176,-117.5091456,39.5663514,1821
1.488956131,-117.508858,39.56618358,1821
1.489289087,-117.5085705,39.56601575,1824
1.489622043,-117.5082829,39.56584793,1824
1.489954998,-117.5079953,39.5656801,1824
1.490287954,-117.5077078,39.56551227,1828
1.49062091,-117.5074202,39.56534445,1829
1.490997896,-117.5071312,39.56510233,1829
1.491374882,-117.5068423,39.56486021,1830
1.491751869,-117.5065533,39.56461809,1833
1.492128855,-117.5062644,39.56437597,1831
1.492505841,-117.5059754,39.56413385,1829
1.492882827,-117.5056864,39.56389174,1832
1.493259814,-117.5053975,39.56364962,1831
1.4936368,-117.5051085,39.5634075,1834
1.494013786,-117.5048196,39.56316538,1836
1.494390773,-117.5045306,39.56292326,1836
1.494767759,-117.5042416,39.56268114,1836
1.495144745,-117.5039527,39.56243902,1839
1.495521732,-117.5036637,39.5621969,1842
1.495898718,-117.5033748,39.56195479,1841
1.496275704,-117.5030858,39.56171267,1840
1.49665269,-117.5027969,39.56147055,1843
1.497029677,-117.5025079,39.56122843,1844
1.497406663,-117.5022189,39.56098631,1843
1.497783649,-117.50193,39.56074419,1846
1.498160636,-117.501641,39.56050207,1851
1.498537622,-117.5013521,39.56025995,1853
1.498914608,-117.5010631,39.56001784,1853
1.499291595,-117.5007741,39.55977572,1851
1.499668581,-117.5004852,39.5595336,1850
1.500062543,-117.5002189,39.55924325,1851
1.500456505,-117.4999526,39.5589529,1852
1.500850467,-117.4996864,39.55866255,1855
1.501244429,-117.4994201,39.5583722,1858
1.501638391,-117.4991538,39.55808186,1858
1.502032354,-117.4988875,39.55779151,1860
1.502426316,-117.4986212,39.55750116,1864
1.502820278,-117.498355,39.55721081,1866
1.50321424,-117.4980887,39.55692046,1865
1.503608202,-117.4978224,39.55663011,1865
1.503944089,-117.49764,39.5563481,1865
1.504279976,-117.4974575,39.55606608,1866
1.504615863,-117.4972751,39.55578407,1869
1.50495175,-117.4970926,39.55550205,1869
1.505287637,-117.4969102,39.55522004,1872
1.505623524,-117.4967277,39.55493802,1876
1.505959411,-117.4965453,39.55465601,1876
1.506295298,-117.4963628,39.55437399,1879
1.506631185,-117.4961804,39.55409198,1882
1.506967072,-117.4959979,39.55380996,1879
1.507302959,-117.4958155,39.55352795,1880
1.507638846,-117.495633,39.55324593,1881
1.507974733,-117.4954506,39.55296392,1880
1.50831062,-117.4952681,39.5526819,1883
1.508646507,-117.4950857,39.55239989,1886
1.508982394,-117.4949032,39.55211787,1885
1.509318281,-117.4947208,39.55183586,1888
1.509654168,-117.4945383,39.55155384,1893
1.510020187,-117.4942598,39.55131637,1895
1.510386205,-117.4939813,39.55107889,1893
1.510752224,-117.4937028,39.55084141,1892
1.511118242,-117.4934242,39.55060393,1894
1.511484261,-117.4931457,39.55036646,1896
1.51185028,-117.4928672,39.55012898,1899
1.512216298,-117.4925887,39.5498915,1900
1.512582317,-117.4923102,39.54965402,1902
1.512948335,-117.4920316,39.54941655,1905
1.513314354,-117.4917531,39.54917907,1907
1.513680373,-117.4914746,39.54894159,1908
1.514046391,-117.4911961,39.54870411,1907
1.51441241,-117.4909175,39.54846664,1910
1.514778428,-117.490639,39.54822916,1915
1.515144447,-117.4903605,39.54799168,1915
1.515510465,-117.490082,39.54775421,1915
1.515876484,-117.4898035,39.54751673,1916
1.516242503,-117.4895249,39.54727925,1918
1.516608521,-117.4892464,39.54704177,1922
1.51697454,-117.4889679,39.5468043,1924
1.517340558,-117.4886894,39.54656682,1927
1.517706577,-117.4884109,39.54632934,1924
1.518072596,-117.4881323,39.54609186,1924
1.518438614,-117.4878538,39.54585439,1927
1.518804633,-117.4875753,39.54561691,1929
1.519170651,-117.4872968,39.54537943,1932
1.51953667,-117.4870183,39.54514195,1934
1.519902689,-117.4867397,39.54490448,1936
1.520268707,-117.4864612,39.544667,1937
1.520634726,-117.4861827,39.54442952,1935
1.521000744,-117.4859042,39.54419204,1934
1.521366763,-117.4856256,39.54395457,1934
1.521732782,-117.4853471,39.54371709,1934
1.5220988,-117.4850686,39.54347961,1935
1.522464819,-117.4847901,39.54324213,1933
1.522830837,-117.4845116,39.54300466,1930
1.523153415,-117.4842262,39.54285426,1931
1.523475993,-117.4839408,39.54270387,1932
1.523798572,-117.4836554,39.54255347,1933
1.52412115,-117.4833701,39.54240308,1935
1.524443728,-117.4830847,39.54225268,1940
1.524766306,-117.4827993,39.54210229,1943
1.525088884,-117.4825139,39.54195189,1943
1.525411462,-117.4822286,39.5418015,1942
1.52573404,-117.4819432,39.5416511,1942
1.526056618,-117.4816578,39.54150071,1943
1.526361497,-117.4813693,39.54140218,1943
1.526666376,-117.4810808,39.54130366,1943
1.526971255,-117.4807923,39.54120514,1942
1.527276134,-117.4805037,39.54110662,1940
1.527581013,-117.4802152,39.54100809,1939
1.527885891,-117.4799267,39.54090957,1936
1.52819077,-117.4796382,39.54081105,1936
1.528495649,-117.4793497,39.54071252,1936
1.528800528,-117.4790611,39.540614,1935
1.529105407,-117.4787726,39.54051548,1934
1.529410286,-117.4784841,39.54041695,1934
1.529715164,-117.4781956,39.54031843,1932
1.530020043,-117.4779071,39.54021991,1931
1.530324922,-117.4776185,39.54012139,1929
1.530629801,-117.47733,39.54002286,1929
1.53093468,-117.4770415,39.53992434,1927
1.531239559,-117.476753,39.53982582,1926
1.531544438,-117.4764644,39.53972729,1926
1.531849316,-117.4761759,39.53962877,1926
1.532154195,-117.4758874,39.53953025,1924
1.532459074,-117.4755989,39.53943173,1925
1.532747929,-117.4753205,39.53935474,1925
1.533036783,-117.4750421,39.53927775,1924
1.533325638,-117.4747637,39.53920076,1924
1.533614492,-117.4744853,39.53912378,1926
1.533903347,-117.4742069,39.53904679,1928
1.534192202,-117.4739284,39.5389698,1930
1.534481056,-117.47365,39.53889282,1929
1.534769911,-117.4733716,39.53881583,1929
1.535058765,-117.4730932,39.53873884,1929
1.53534762,-117.4728148,39.53866186,1928
1.535636475,-117.4725364,39.53858487,1927
1.535925329,-117.472258,39.53850788,1926
1.536214184,-117.4719796,39.53843089,1924
1.536503038,-117.4717012,39.53835391,1922
1.536791893,-117.4714228,39.53827692,1922
1.537080748,-117.4711444,39.53819993,1922
1.537369602,-117.470866,39.53812295,1921
1.537658457,-117.4705876,39.53804596,1921
1.537947311,-117.4703092,39.53796897,1921
